1958.208	306.9501
1958.292	307.0796251799
1958.375	307.2076083933
1958.458	307.3355916067
1958.542	307.4651167866
1958.625	307.5931
1958.708	307.7210832134
1958.792	307.8506083933
1958.875	307.9785916067
1958.958	308.1065748201
1959.042	308.2361
1959.125	308.3640832134
1959.208	308.4920664269
1959.292	308.6215916067
1959.375	308.7495748201
1959.458	308.8775580336
1959.542	309.0070832134
1959.625	309.1350664269
1959.708	309.2630496403
1959.792	309.3925748201
1959.875	309.5205580336
1959.958	309.648541247
1960.042	309.7780664269
1960.125	309.9060496403
1960.208	310.0340328537
1960.292	310.1635580336
1960.375	310.291541247
1960.458	310.4195244604
1960.542	310.5490496403
1960.625	310.6770328537
1960.708	310.8050160671
1960.792	310.934541247
1960.875	311.0625244604
1960.958	311.1905076739
1961.042	311.3200328537
1961.125	311.4480160671
1961.208	311.5759992806
1961.292	311.7055244604
1961.375	311.8335076739
1961.458	311.9614908873
1961.542	312.0910160671
1961.625	312.2189992806
1961.708	312.346982494
1961.792	312.4765076739
1961.875	312.6044908873
1961.958	312.7324741007
1962.042	312.8619992806
1962.125	312.989982494
1962.208	313.1179657074
1962.292	313.2474908873
1962.375	313.3754741007
1962.458	313.5034573141
1962.542	313.632982494
1962.625	313.7609657074
1962.708	313.8889489209
1962.792	314.0184741007
1962.875	314.1464573141
1962.958	314.2744405276
1963.042	314.4039657074
1963.125	314.5319489209
1963.208	314.6599321343
1963.292	314.7894573141
1963.375	314.9174405276
1963.458	315.045423741
1963.542	315.1749489209
1963.625	315.3029321343
1963.708	315.4309153477
1963.792	315.5604405276
1963.875	315.688423741
1963.958	315.8164069544
1964.042	315.9459321343
1964.125	316.0739153477
1964.208	316.2018985612
1964.292	316.331423741
1964.375	316.4594069544
1964.458	316.5873901679
1964.542	316.7169153477
1964.625	316.8448985612
1964.708	316.9728817746
1964.792	317.1024069544
1964.875	317.2303901679
1964.958	317.3583733813
1965.042	317.4878985612
1965.125	317.6158817746
1965.208	317.743864988
1965.292	317.8733901679
1965.375	318.0013733813
1965.458	318.1293565947
1965.542	318.2588817746
1965.625	318.386864988
1965.708	318.5148482014
1965.792	318.6443733813
1965.875	318.7723565947
1965.958	318.9003398082
1966.042	319.029864988
1966.125	319.1578482014
1966.208	319.2858314149
1966.292	319.4153565947
1966.375	319.5433398082
1966.458	319.6713230216
1966.542	319.8008482014
1966.625	319.9288314149
1966.708	320.0568146283
1966.792	320.1863398082
1966.875	320.3143230216
1966.958	320.442306235
1967.042	320.5718314149
1967.125	320.6998146283
1967.208	320.8277978417
1967.292	320.9573230216
1967.375	321.085306235
1967.458	321.2132894484
1967.542	321.3428146283
1967.625	321.4707978417
1967.708	321.5987810552
1967.792	321.728306235
1967.875	321.8562894484
1967.958	321.9842726619
1968.042	322.1137978417
1968.125	322.2417810552
1968.208	322.3697642686
1968.292	322.4992894484
1968.375	322.6272726619
1968.458	322.7552558753
1968.542	322.8847810552
1968.625	323.0127642686
1968.708	323.140747482
1968.792	323.2702726619
1968.875	323.3982558753
1968.958	323.5262390887
1969.042	323.6557642686
1969.125	323.783747482
1969.208	323.9117306954
1969.292	324.0412558753
1969.375	324.1692390887
1969.458	324.2972223022
1969.542	324.426747482
1969.625	324.5547306954
1969.708	324.6827139089
1969.792	324.8122390887
1969.875	324.9402223022
1969.958	325.0682055156
1970.042	325.1977306954
1970.125	325.3257139089
1970.208	325.4536971223
1970.292	325.5832223022
1970.375	325.7112055156
1970.458	325.839188729
1970.542	325.9687139089
1970.625	326.0966971223
1970.708	326.2246803357
1970.792	326.3542055156
1970.875	326.482188729
1970.958	326.6101719424
1971.042	326.7396971223
1971.125	326.8676803357
1971.208	326.9956635492
1971.292	327.125188729
1971.375	327.2531719424
1971.458	327.3811551559
1971.542	327.5106803357
1971.625	327.6386635492
1971.708	327.7666467626
1971.792	327.8961719424
1971.875	328.0241551559
1971.958	328.1521383693
1972.042	328.2816635492
1972.125	328.4096467626
1972.208	328.537629976
1972.292	328.6671551559
1972.375	328.7951383693
1972.458	328.9231215827
1972.542	329.0526467626
1972.625	329.180629976
1972.708	329.3086131894
1972.792	329.4381383693
1972.875	329.5661215827
1972.958	329.6941047962
1973.042	329.823629976
1973.125	329.9516131894
1973.208	330.0795964029
1973.292	330.2091215827
1973.375	330.3371047962
1973.458	330.4650880096
1973.542	330.5946131894
1973.625	330.7225964029
1973.708	330.8505796163
1973.792	330.9801047962
1973.875	331.1080880096
1973.958	331.236071223
1974.042	331.3655964029
1974.125	331.4935796163
1974.208	331.6215628297
1974.292	331.7510880096
1974.375	331.879071223
1974.458	332.0070544365
1974.542	332.1365796163
1974.625	332.2645628297
1974.708	332.3925460432
1974.792	332.522071223
1974.875	332.6500544365
1974.958	332.7780376499
1975.042	332.9075628297
1975.125	333.0355460432
1975.208	333.1635292566
1975.292	333.2930544365
1975.375	333.4210376499
1975.458	333.5490208633
1975.542	333.6785460432
1975.625	333.8065292566
1975.708	333.93451247
1975.792	334.0640376499
1975.875	334.1920208633
1975.958	334.3200040767
1976.042	334.4495292566
1976.125	334.57751247
1976.208	334.7054956835
1976.292	334.8350208633
1976.375	334.9630040767
1976.458	335.0909872902
1976.542	335.22051247
1976.625	335.3484956835
1976.708	335.4764788969
1976.792	335.6060040767
1976.875	335.7339872902
1976.958	335.8619705036
1977.042	335.9914956835
1977.125	336.1194788969
1977.208	336.2474621103
1977.292	336.3769872902
1977.375	336.5049705036
1977.458	336.632953717
1977.542	336.7624788969
1977.625	336.8904621103
1977.708	337.0184453237
1977.792	337.1479705036
